"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT4G25970",6187.47791638462,-0.573963708615793,0.125720286783822,0.00000378233316498097,0.0000191872049607668,"PSD3","Eukaryotic Phospholipid Synthesis","Phosphatidylserine Decarboxylase","PSD","Phosphatidylserine Decarboxylase","4.1.1.65","48",58,525,443,3.51666194,2.12925368,NA,"Mutant analysis and heterologous protein expression","psd3","Localizes to endomembrane","Nerlich et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17449644?dopt=Abstract",NA,NA
"AT4G26270",1051.84897947406,1.28037444337121,0.134651098395429,0.000000000000000000000561426189977977,0.000000000000000000017924592050536,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK3",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT4G26520",618.751655868552,-1.01124547521018,0.208246262106772,0.000000512133308088543,0.00000299073315568933,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G26530",257.480381603509,-3.21391354273761,0.604064201509075,0.00000000750115418200829,0.0000000575200111605487,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G26530",13.8523086048767,-5.2133051202392,0.998462523153052,0.0000000478524397660661,0.000000328340375651849,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G26770",5.18452314536068,2.02052152219281,2.66157188774067,0.0143561571565119,0.0339563379360626,NA,"Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","CDP-DAG Synthase","CDP-DAGS","CDP-DAG Synthase (plastidial)","2.7.7.41","22",28,527,51,0,0,"targetP, RC3",NA,NA,NA,NA,NA,NA
"AT4G27030",87.2828907485078,-1.08626873080413,0.321103165279323,0.000263683316749044,0.000957142949568767,"FAD4","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidylglycerol Desaturase","FAD4","Phosphatidylglycerol Desaturase","1.14.99.*","25",31,731,765,NA,NA,NA,"Mutant characterization, targetted to Plastid","fad4",NA,"Gao et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19682287?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G27780",738.584837628373,0.324719235601478,0.126074775411447,0.00907463529702435,0.0226536167452604,"ACBP2","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,529,714,NA,NA,NA,"Heterologous protein expression, overexpression",NA,"Targeted to the plasma membrane end the ER","Gao et al 2009;http://www3.interscience.wiley.com/journal/121419563/abstract",NA,NA
"AT4G29010",12764.0838609976,0.619468900439059,0.143355753211322,0.0000120592371123259,0.000056023484348914,"AIM1","b-Oxidation","Multifunctional Protein","MFP (=ECH +HACDH)","Multifunctional Protein","4.2.1.17 ,1.1.1.35","(208 common no ec number) 87, 88",270,534,492,5.02380278,5.19005585,"targetP, RC4","Characterisation of mutant","aim1",NA,"Richmond et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10521521?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G29130",2655.90256429931,0.893779672347863,0.113676655666311,0.00000000000000237892289884344,0.0000000000000397747881172624,NA,"Glycolysis","hexokinase","HXK1",NA,"2.7.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claeyssen et al 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6TH7-4MV71MW-3&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=9fa2c98ed4cb002b06f395dccd592799",NA,NA
"AT4G29220",3169.97236598583,0.246290587578342,0.100887310961609,0.014180405036905,0.0335979885769903,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK1",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2008;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT4G30580",2643.84238644688,-0.986459315422879,0.125579601424656,0.00000000000000181194213376289,0.0000000000000305928499845353,"LPAAT1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","1-Acylglycerol-3-Phosphate Acyltransferase","LPAAT","1-acylglycerol-3-phosphate acyltransferase","2.3.1.51","21",27,540,388,2.51190139,3.06080217,"targetP, RC4","mutant characterization, complementation of E. coli mutant, heterologous protein expression",NA,NA,"Kim et al 2004;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=14976237&dopt=Abstract","Yu et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15169931?dopt=Abstract",NA
"AT4G30950",12807.9832553366,-0.871892250909996,0.12556214232526,0.00000000000201801435432445,0.000000000023817746147123,"FAD6","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Oleate Desaturase","FAD6","Oleate Desaturase","1.14.99.*","26",32,542,588,14.468552,35.7980776,"targetP, RC2","Mutant characterization and functional complementation","fad6","&delta;10-desaturase, active on PG, MGDG, DGDG, SQDG","Falcone et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7846158?dopt=Abstract",NA,NA
"AT4G31050",618.360471949081,-0.442643292886025,0.141309870883111,0.00142457122291282,0.00437682775558655,NA,"Plastidial Fatty Acid Synthesis","Lipoyltransferase","LT","Lipoyltransferase","2.3.1.181","16",22,543,100,0.10047606,0.66539178,"experimental","Complementation of E. coli mutant",NA,NA,"Wada et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11602263?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G31780",617.501890930143,-0.91099406283571,0.205649697432551,0.00000453820895540187,0.0000226910447770093,"MGD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Monogalactosyldiacylglycerol Synthase","MGDGS","Monogalactosyldiacylglycerol Synthase","2.4.1.46","29",35,544,402,2.7128535,1.46386191,"targetP, RC2","Heterologous protein expression and mutant characterization","mgd1","MGDG Synthase Type A, major MGDG synthase","Jarvis et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/10869420?log$=activity","Shimojima et al 1997;http://www.ncbi.nlm.nih.gov/pubmed/8990209","Kobayashi et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17940034?log$=activity"
"AT4G31810",766.39652402739,0.505384950533276,0.151654804369603,0.000713365011610184,0.00234976342676252,NA,"Mitochondrial Fatty Acid & Lipoic Acid Synthesis",NA,NA,"Mitochondrial Enoyl-CoA Hydratase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G32010",1465.78998327616,0.359534351342251,0.0788871212898525,0.0000048009906356828,0.0000239167679289187,"HSL1;VAL2","TAG Synthesis","a member of a novel family of B3 domain proteins","Regulatory protein","a member of a novel family of B3 domain proteins",NA,NA,259,545,716,NA,NA,NA,"Mutant Analysis","hsl1-1/val2-1/val2-2",NA,"Tsukagoshi et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17267611","Suzuki et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17158584","Tsukagoshi et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15894743"
"AT4G32840",513.533820838507,0.531236129788308,0.122182206270249,0.0000109204954618499,0.0000511224192363328,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK6",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2009;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT4G33030",4342.75055522046,0.951142727038248,0.142661872836812,0.0000000000130614119584186,0.00000000014092432123478,"SQD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","UDP-Sulfoquinovose Synthase","SQS","UDP-Sulfoquinovose Synthase","3.13.1.1","32",38,547,515,6.43046756,3.46003724,"experimental","Heterologous protein expression",NA,NA,"Essigmann et al 1998;http://www.ncbi.nlm.nih.gov/pubmed/9465123?log$=activity","Sanda et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11073956?dopt=Abstract","Yu et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11960029?dopt=Abstract"
"AT4G33790",93.2084333441631,1.40812881181247,0.492331815197295,0.000936986463550947,0.00300753160999005,"AlcFAR3 (CER4)","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase (ER)","1.1.1.*","151",181,551,352,2.10999717,0,"targetP, RC4","Heterologous expression and mutant characterization; Sequence similarity to soybean jojoba and pea FAR enzymes","cer4","Can form aldehyde and/or primary alcohols; functions in wax synthesis","Rowland et al 2006;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=16980563","Jenks et al 1995;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12228482","Metz et al 2000;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=10712526"
"AT4G33790",93.2084333441631,1.40812881181247,0.492331815197295,0.000936986463550947,0.00300753160999005,"AlcFAR3;CER4","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,551,353,2.10999717,0,NA,"Mutant characterization; heterologous expression in yeast and E. coli","cer4",NA,"Rowland et al 2006;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1630741&tool=pmcentrez","Doan et al 2009;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B7GJ7-4V2PSKP-1&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=f5a9cfcf397230e3b9808eef1802952d",NA
"AT4G34050",7887.72468537769,1.59559855207789,0.185661500514381,0.00000000000000000203067211845926,0.0000000000000000463832155426442,NA,"Aromatic Suberin Synthesis","Caffeoyl-CoA O-Methyltransferase","CCoAOMT","Caffeoyl-CoA O-Methyltransferase","2.1.1.104","184",233,552,718,NA,NA,NA,"Heterologous expression and mutant characterization",NA,"Role shown in coumarin synthesis",NA,"Kai et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18547395?dopt=Abstract",NA
"AT4G34250",654.173649796424,-1.1943620126703,0.344592700806058,0.000165682442867711,0.000626384173218866,"KCS16","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,553,282,1.40666478,2.92772381,"targetP, RC2",NA,NA,NA,NA,NA,NA
"AT4G34930",99.5198009809624,0.931985156076234,0.319025993422049,0.00163535045668654,0.00496989909371653,NA,"Phospholipases",NA,NA,"GPI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G36480",11.2207679647636,-1.19395294413865,0.646300388543337,0.0160577008930365,0.0374786360638722,"AtLCB1","Sphingolipid Synthesis","Serine Palmitoyltransferase","SPT (LCB)","Subunit of Serine Palmitoyltransferase (LCB1)","2.3.1.50","50",60,559,258,1.20571267,2.6615671,"targetP, RC2","Heterologous expression","fbr11",NA,"Chen et al 2006;http://dx.doi.org/10.1105/tpc.105.040774",NA,NA
"AT4G37050",9.27356603630863,2.67396618829256,1.142114553494,0.00211386852596977,0.00624585121234073,"PLP4","TAG Degradation",NA,NA,"Patatin-like Acyl-Hydrolase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G38570",141.340925648047,-1.19739187536652,0.242680778942375,0.000000265078009397515,0.00000162496666955198,"PIS2","Eukaryotic Phospholipid Synthesis","Phosphatidylinositol Synthase","PIS","Phosphatidylinositol Synthase","2.7.8.11","42",52,565,259,1.20571267,0.79847013,"targetP, RC2","Heterologous Protein Expression",NA,NA,"Xu et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/10809447?dopt=Abstract",NA,NA
"AT4G38690",1630.70253979438,-2.16613958578676,0.172686624590564,0.000000000000000000000000000000000000604954987073649,0.000000000000000000000000000000000057303916330708,NA,"Phospholipases",NA,NA,"GPI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G39480",73.0114161609784,2.68485822114145,0.384961401638085,0.000000000000410654316283414,0.00000000000530617274776437,"CYP96A9","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,567,719,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT4G39510",604.811316481779,2.31601620517616,0.287300439166733,0.000000000000000045890312620701,0.00000000000000091161442148987,"CYP96A12","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,570,722,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT4G39670",87.4691049222307,3.86095735927448,0.505752469019791,0.00000000000000342241254163415,0.0000000000000562004200989189,NA,"Sphingolipid Synthesis","Sphingosine Transfer Protein","STP","Sphingosine Transfer Protein",NA,"175",218,571,340,2.00952111,0.53231342,"targetP, RC2","Sequence similarity to ACD11",NA,NA,NA,NA,NA
"AT5G01220",3163.37324821991,1.06556662114872,0.207869373412614,0.000000123846775209956,0.000000797329376133063,"SQD2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase","SLS","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase",NA,"33",39,573,359,2.21047322,2.12925368,"targetP, RC1","Heterologous protein expression and mutant characterization",NA,NA,"Yu et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11960029?dopt=Abstract",NA,NA
"AT5G04040",3784.26051344417,-1.14923373125274,0.119325534789995,0.000000000000000000000217623739768528,0.00000000000000000000721631358447379,"SDP1","TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,577,452,3.71761406,0.93154849,"targetP, RC5","Experimental: strong lipase activity of recombinant protein, strong lipid phenotype of mutant, mutant impaired in postgerminative growth","sugar-dependent1 (sdp1)","Previous enzyme ID : 164 (Patatin-like Acyl-Hydrolase) because of its Patatin domain","Eastmond 2006;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=16473965",NA,NA
"AT5G04930",6566.49948378516,1.18943195999085,0.173851389040747,0.0000000000032685355541388,0.0000000000376122458920886,"ALA1","Lipid Trafficking","Aminophospholipid ATPase","ALA1","Aminophospholipid ATPase","3.6.1.3","190",273,581,341,2.00952111,1.59694026,"targetP, RC3","Sequence similarity and heterologous protein expression",NA,NA,"Gomes et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/11148289?ordinalpos=&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.SmartSearch&log$=citationsensor",NA,NA
"AT5G05960",125.090120199286,1.53772733729932,0.40817689733227,0.0000334866945094944,0.000143773485092005,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 4",NA,"162",193,583,368,2.31094928,0.79847013,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT5G06090",14.3789044247275,3.11596158831942,0.990482151111028,0.000200794447343601,0.000747395107744566,"AtGPAT7","Aliphatic Suberin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,728,810,NA,NA,NA,NA,"gpat7",NA,NA,NA,NA
"AT5G08415",1483.07829928337,-1.49591647972719,0.145999916412539,0.000000000000000000000000295478945443279,0.0000000000000000000000122395740021641,NA,"Plastidial Fatty Acid Synthesis","Lipoate Synthase","LS","Lipoate Synthase","2.8.1.8","15",21,597,728,NA,NA,NA,"Complementation of E. coli mutant",NA,"I have modified the agi number of this enzyme, all the TAIR references (description, sequences) should be modified accordingly","Yasuno et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/12062419?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT5G08570",4244.9783996237,1.06184166119044,0.148626044173115,0.000000000000431740734381782,0.00000000000555912045044808,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT5G10160",1298.69356532696,-1.4539469893018,0.128256893189924,0.00000000000000000000000000000217928338060302,0.000000000000000000000000000134974125724127,NA,"Plastidial Fatty Acid Synthesis","Hydroxyacyl-ACP Dehydrase","HAD","Hydroxyacyl-ACP Dehydrase","4.2.1.*","5",11,600,445,3.617138,2.12925368,"targetP, RC2","Sequence similarity to A. thaliana Hydroxyacyl-ACP Dehydrase AT2G22230",NA,NA,"Brown et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19101548?dopt=Abstract",NA,NA
"AT5G11650",594.369388161006,0.772574333739094,0.148800856524413,0.000000127506874205195,0.000000820073543159476,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,603,317,1.70809294,0.93154849,"targetP, RC4","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT5G11670",26944.6185482021,1.56278863617656,0.212639598260781,0.0000000000000455714915098716,0.000000000000664111696126607,NA,"Glycolysis","NADP-Malic Enzyme","ATNADP-ME2",NA,"1.1.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2006;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1203356/?tool=pubmed",NA,NA
"AT5G12420",797.181300268429,2.42246948006783,0.219127221765284,0.0000000000000000000000000000282606002812515,0.00000000000000000000000000162168010299877,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,604,389,2.51190139,2.79464546,"targetP, RC2","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT5G12860",995.26578591429,0.831028150090044,0.2285936603237,0.000152642897093754,0.000581179879358735,NA,"Plastid Transporters","Malate transporter","DiT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G13110",1824.76537415694,0.643912715679732,0.16340822115991,0.0000579097927481256,0.000238460254140236,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD2",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G13420",4754.87287194661,2.11399548207847,0.283994640107474,0.0000000000000134848795712491,0.000000000000208296116398821,NA,"OPPP","transaldolase","transaldolase",NA,"2.2.1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G13580",124.516027022235,4.40846894122311,0.508493366029504,0.000000000000000000289821324415571,0.00000000000000000713885891354414,"AtWBC6","Aliphatic Suberin Synthesis","ABC transporter","ABC","ABC transporter",NA,NA,230,605,732,NA,NA,NA,"Sequence similarity to WBC11",NA,"High transcript co-upregulation with suberin biosynthetic genes",NA,NA,NA
"AT5G13580",124.516027022235,4.40846894122311,0.508493366029504,0.000000000000000000289821324415571,0.00000000000000000713885891354414,"AtWBC6;AtABCG6","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,605,733,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT5G13900",11.2275581822045,3.54964997634351,1.29139816534327,0.000741400475174993,0.00243526048481434,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,607,150,0.40190422,0,NA,"Sequence similarity",NA,NA,NA,NA,NA
"AT5G13900",11.2275581822045,3.54964997634351,1.29139816534327,0.000741400475174993,0.00243526048481434,"LTPG","Aliphatic Suberin Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,607,151,0.40190422,0,"targetP, RC1","Sequence similarity to LTPG",NA,"Predicted GPI-anchored protein. High transcript co-upregulation with suberin biosynthetic genes","Borner et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12805588",NA,NA
"AT5G14180",310.808061888673,-3.01357924598665,0.385696750177637,0.000000000000000509625769362875,0.00000000000000901820600799071,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,608,734,NA,NA,NA,"Sequence homology ONLY (to AtLIP1 and human gastric and lysosomal lipases BLAST score>100)",NA,NA,NA,NA,NA
"AT5G14930",435.543003353728,0.348783572911176,0.137567196695917,0.0102020679318285,0.0251416815173181,"SAG101","TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,348,678,NA,NA,NA,"Experimental: weak TAG lipase activity of recombinant protein. No lipid phenotype. Senescence associated phenotype","senescence associated gene 101 (sag101)",NA,"He et al 2002;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=11971136","Feys et al 2005;http://www.ncbi.nlm.nih.gov/entrez/utils/fref.fcgi?PrId=3494&itool=Abstract-nondef&uid=16040633&db=pubmed&url=http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=16040633",NA
"AT5G15530",365.358739014462,-1.87454796941221,0.21406272769385,0.000000000000000000342078656330642,0.00000000000000000837004423585849,"BCCP2","Plastidial Fatty Acid Synthesis","Biotin Carboxyl Carrier Protein of Heteromeric ACCase","BCCP","Biotin Carboxyl Carrier Protein of Heteromeric ACCase","6.4.1.2","1",4,611,558,9.14332106,2.12925368,"targetP, RC3","Antisense and over-expression in plants, sequence similarity to Glycine max biotin carboxyl carrier protein precursor",NA,NA,"Thelen et al 2002;http://www3.interscience.wiley.com/journal/118957114/abstract","Chen et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19279196?dopt=Abstract","Reverdatto et al 1999;http://www.plantphysiol.org/cgi/content/full/119/3/961"
"AT5G16120",208.72573538036,-0.798624357719791,0.160276374517325,0.000000363213958436506,0.00000216775715522738,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,612,369,2.31094928,1.59694026,"targetP, RC2","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT5G16150",846.975012228271,-1.03417337500498,0.217086645572024,0.000000775028400403332,0.00000441490310333669,NA,"Plastid Transporters","Glucose transporter","GLT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G16240",806.590887512798,-1.46829602165438,0.154985254658815,0.000000000000000000000684562324563577,0.0000000000000000000217213648920943,"DES1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Stearoyl-ACP Desaturase","SAD","Stearoyl-ACP Desaturase","1.14.19.2","7",13,614,229,1.00476056,1.46386191,"targetP, RC3","heterologous expression",NA,NA,"Kachroo et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17072561",NA,NA
"AT5G16240",806.590887512798,-1.46829602165438,0.154985254658815,0.000000000000000000000684562324563577,0.0000000000000000000217213648920943,"DES1","Plastidial Fatty Acid Synthesis","Stearoyl-ACP Desaturase","SAD","Stearoyl-ACP Desaturase","1.14.19.2","7",13,614,230,1.00476056,1.46386191,NA,"heterologous expression",NA,NA,"Kachroo et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17072561",NA,NA
"AT5G16390",14.3500976671835,-1.31589412479882,0.643326942757156,0.00901314934839153,0.0225153958659403,"BCCP1","Plastidial Fatty Acid Synthesis","Biotin Carboxyl Carrier Protein of Heteromeric ACCase","BCCP","Biotin Carboxyl Carrier Protein of Heteromeric ACCase","6.4.1.2","1",4,616,547,8.23903656,5.72236927,"targetP, RC1","Heterologous protein expression, sequence similarity to Glycine max biotin carboxyl carrier protein precursor",NA,NA,"Choi et al 1995;http://www.ncbi.nlm.nih.gov/pubmed/7480350?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Reverdatto et al 1999;http://www.plantphysiol.org/cgi/content/full/119/3/961",NA
"AT5G17630",1024.91036885081,0.373677726008289,0.166574542425388,0.0217994671939949,0.0489083309172133,NA,"Plastid Transporters","Xul 5-P, TP transporter","XPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G18630",252.201091766194,-1.20723518656706,0.23549706653715,0.0000000977977262962526,0.000000638236681363462,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,618,408,2.81332956,2.6615671,"targetP, RC3","Sequence homology ONLY (to Rhizopus lipase BLAST score=100)",NA,NA,NA,NA,NA
"AT5G18630",55.024003225493,-1.24221025357287,0.370544801555972,0.000236844637214195,0.000870141462686973,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,618,408,2.81332956,2.6615671,"targetP, RC3","Sequence homology ONLY (to Rhizopus lipase BLAST score=100)",NA,NA,NA,NA,NA
"AT5G18630",21.7967048798686,-1.17099393504715,0.493059475240687,0.0052286312376892,0.0139659634915055,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,618,408,2.81332956,2.6615671,"targetP, RC3","Sequence homology ONLY (to Rhizopus lipase BLAST score=100)",NA,NA,NA,NA,NA
