"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT4G13050",995.098897555515,-0.430841773549527,0.111048498410354,0.0000776374841045965,0.000444210115300244,NA,"Plastidial Fatty Acid Synthesis","Acyl-ACP Thioesterase A","FATA","Acyl-ACP Thioesterase A","3.1.2.14","9",15,484,257,1.20571267,0.93154849,"targetP, RC2",NA,NA,NA,NA,NA,NA
"AT4G13050",995.098897555515,-0.430841773549527,0.111048498410354,0.0000776374841045965,0.000444210115300244,NA,"Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Acyl-ACP Thioesterase A","FATA","Acyl-ACP Thioesterase A","3.1.2.14","9",15,484,256,1.20571267,0.93154849,"targetP, RC2",NA,NA,NA,NA,NA,NA
"AT4G13840",6427.72767766933,0.454347705749419,0.129306939104725,0.000321998549565284,0.00156388246033324,NA,"Cuticular Wax Synthesis","CER2-like Protein","CER2 ?","CER2-like Protein",NA,"154",184,486,487,4.82285067,2.12925368,"targetP, RC5","Sequence similarity to CER2",NA,NA,NA,NA,NA
"AT4G14430",2223.71641782861,-0.423154454833221,0.0992560044773274,0.0000152196812991611,0.000102682064411819,"AtECI2","b-Oxidation","Enoyl CoA isomerase","Isom","Enoyl CoA isomerase","5.3.3.8","90",262,488,706,NA,NA,NA,"Heterologous protein expression,","ibr10","encodes a peroxisomal delta3, delta2-enoyl CoA isomerase, involved in unsaturated fatty acid degradation","Goepfert et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18657232?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Strader et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18832358?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT4G14440",1556.07024740093,0.898062119649861,0.146635335552504,0.000000000308519199916457,0.0000000051784336971929,"AtECI3","b-Oxidation","Enoyl CoA isomerase","Isom","Enoyl CoA isomerase (cytosolic)","5.3.3.8","90",262,489,707,NA,NA,NA,"Heterologous protein expression,",NA,"Encodes a peroxisomal delta3, delta2-enoyl CoA isomerase, involved in unsaturated fatty acid degradation. Mutant (ibr10) also found to be altered in the response to IBA and does not appear to be compromised in fatty acid breakdown during seed germination (Zolman et al., 2008).","Goepfert et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18657232?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G15130",745.407805240027,0.556393288999183,0.131111291086117,0.0000139978506904144,0.0000951962497794416,"AtCCT2","TAG Synthesis","Choline-Phosphate Cytidylyltransferase","CCT","Choline-Phosphate Cytidylyltransferase","2.7.7.15","46",56,491,239,1.10523661,0.26615671,NA,"Sequence similarity to Brassica napus BnCCT1",NA,NA,"Nishida et al 1996;http://www.ncbi.nlm.nih.gov/pubmed/8756587",NA,NA
"AT4G15130",745.407805240027,0.556393288999183,0.131111291086117,0.0000139978506904144,0.0000951962497794416,"AtCCT2","Eukaryotic Phospholipid Synthesis","Choline-Phosphate Cytidylyltransferase","CCT","Choline-Phosphate Cytidylyltransferase","2.7.7.15","46",56,491,240,1.10523661,0.26615671,"targetP, RC2","Homologous to CCT of Brassica napus",NA,NA,"Inatsugi et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/12461134?dopt=Abstract",NA,NA
"AT4G16070",78.3250152732703,-0.619067309741811,0.256619399358923,0.00813821295980611,0.0259256972062179,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G16155",2868.91840876876,-0.835954822618915,0.161854444164692,0.0000000921567137401513,0.000000982294898888839,"LPD2 (E3)","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","LPD","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","nd,1.8.1.4","12,14",20,496,367,2.31094928,4.92389914,"experimental","Sequence similarity to  Synechocystis Dihydrolipoamide dehydrogenase) (LPD) (E3 component of pyruvate dehydrogenase complex)",NA,NA,"Engels et al 1997;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9387233",NA,NA
"AT4G19860",7567.39589288323,-0.336447889259656,0.126514623666711,0.00522241690040304,0.0177990978649742,NA,"Eukaryotic Phospholipid Synthesis",NA,NA,"Phospholipid : Acyl acceptor Acyltransferase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G20870",1397.24854520745,-0.89603333352568,0.160269573658116,0.00000000750846888735188,0.0000000973176058698443,"AtFAH2","Sphingolipid Synthesis","Fatty Acid 2-hydroxylase","FA2H","Fatty Acid 2-hydroxylase",NA,"57",68,506,456,3.81809011,3.19388052,"targetP, RC3","Sequence similarity to yeast SCS7",NA,NA,NA,NA,NA
"AT4G21480",111.891204890814,-0.937802730935606,0.268073226716592,0.000137702607388944,0.000737472093565278,NA,"Transporters","monosaccharide transporter","STP12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT4G21540",38.2923942560608,-0.788774694949247,0.364344650400976,0.0105561424400126,0.0322971984713055,NA,"Sphingolipid Synthesis","Long Chain Base Kinase","LCBK","Long Chain Base Kinase","2.7.1.91","141",171,508,226,1.00476056,0.66539178,"targetP, RC5","Heterologous expression",NA,NA,"Worrall et al 2008;http://dx.doi.org/10.1111/j.1365-313X.2008.03579.x",NA,NA
"AT4G22330",2274.29991611424,-0.272251808877055,0.0797452460996148,0.000572878285647936,0.00259131639808352,"AtCES1","Sphingolipid Synthesis","Ceramidase","CDase","Ceramidase",NA,"53",64,511,463,3.91856617,4.25850737,"targetP, RC1","Sequence similarity to yeast YDC1",NA,NA,NA,NA,NA
"AT4G22340",57.870455343963,0.848497636959255,0.358802362899042,0.00572419870073863,0.0192601846964817,NA,"Eukaryotic Phospholipid Synthesis","CDP-DAG Synthase","CDP-DAGS","CDP-DAG Synthase","2.7.7.41","22",28,512,264,1.30618872,0.53231342,"targetP, RC2",NA,NA,NA,NA,NA,NA
"AT4G24230",29.8048370380827,-2.5689539326689,0.402279643694055,0.0000000000148887122202488,0.000000000313581571081121,"ACBP3","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,520,711,NA,NA,NA,"Heterologous protein expression",NA,"Extracellular ACBP","Leung et al 2006;http://www.springerlink.com/content/f2698v01740h2352/",NA,NA
"AT4G24230",249.391081901402,-2.82612365361522,0.180541686455943,0.0000000000000000000000000000000000000000000000000000000248635784220945,0.0000000000000000000000000000000000000000000000000000311209123249883,"ACBP3","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,520,711,NA,NA,NA,"Heterologous protein expression",NA,"Extracellular ACBP","Leung et al 2006;http://www.springerlink.com/content/f2698v01740h2352/",NA,NA
"AT4G25970",6187.47791638462,-0.59937527537737,0.125814364345741,0.00000110728589959019,0.00000958031924645431,"PSD3","Eukaryotic Phospholipid Synthesis","Phosphatidylserine Decarboxylase","PSD","Phosphatidylserine Decarboxylase","4.1.1.65","48",58,525,443,3.51666194,2.12925368,NA,"Mutant analysis and heterologous protein expression","psd3","Localizes to endomembrane","Nerlich et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17449644?dopt=Abstract",NA,NA
"AT4G26270",1051.84897947406,0.700134444617074,0.134857202433352,0.0000000925394139227089,0.000000985974258191489,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK3",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT4G26530",257.480381603509,-2.13340947876643,0.617083251565003,0.0000384771293486389,0.000237244040565089,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G26530",13.8523086048767,-1.94333595761549,0.692420865013438,0.000377090844956524,0.00179757578158909,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G26770",5.18452314536068,4.50736111208012,2.55654564273008,0.000844670508555149,0.0036564829244684,NA,"Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","CDP-DAG Synthase","CDP-DAGS","CDP-DAG Synthase (plastidial)","2.7.7.41","22",28,527,51,0,0,"targetP, RC3",NA,NA,NA,NA,NA,NA
"AT4G29010",12764.0838609976,0.385875201060061,0.142193679077942,0.00547698867862732,0.0185303961150366,"AIM1","b-Oxidation","Multifunctional Protein","MFP (=ECH +HACDH)","Multifunctional Protein","4.2.1.17 ,1.1.1.35","(208 common no ec number) 87, 88",270,534,492,5.02380278,5.19005585,"targetP, RC4","Characterisation of mutant","aim1",NA,"Richmond et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10521521?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G29130",2655.90256429931,0.707126762631736,0.11375170462209,0.000000000302062094851763,0.00000000507978385360115,NA,"Glycolysis","hexokinase","HXK1",NA,"2.7.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claeyssen et al 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6TH7-4MV71MW-3&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=9fa2c98ed4cb002b06f395dccd592799",NA,NA
"AT4G29470",3.90987596586213,1.89325320082888,1.73851639855114,0.0126085132676135,0.0376009497661926,NA,"Phospholipases",NA,NA,"Secretory Phospholipase A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G29800",6.12615324305216,2.01066180825959,1.91107778755862,0.0109222740286934,0.0332359311002786,"PLP8","TAG Degradation",NA,NA,"Patatin-like Acyl-Hydrolase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G30580",2643.84238644688,-0.736323523462021,0.125303301270016,0.00000000190638487200763,0.0000000275174774084133,"LPAAT1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","1-Acylglycerol-3-Phosphate Acyltransferase","LPAAT","1-acylglycerol-3-phosphate acyltransferase","2.3.1.51","21",27,540,388,2.51190139,3.06080217,"targetP, RC4","mutant characterization, complementation of E. coli mutant, heterologous protein expression",NA,NA,"Kim et al 2004;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=14976237&dopt=Abstract","Yu et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15169931?dopt=Abstract",NA
"AT4G30950",12807.9832553366,-0.548830161087649,0.124982586212275,0.00000704639003006762,0.0000509951437060373,"FAD6","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Oleate Desaturase","FAD6","Oleate Desaturase","1.14.99.*","26",32,542,588,14.468552,35.7980776,"targetP, RC2","Mutant characterization and functional complementation","fad6","&delta;10-desaturase, active on PG, MGDG, DGDG, SQDG","Falcone et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7846158?dopt=Abstract",NA,NA
"AT4G31780",617.501890930143,-0.738325910997265,0.205226019079035,0.000136967799613187,0.00073433407222795,"MGD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Monogalactosyldiacylglycerol Synthase","MGDGS","Monogalactosyldiacylglycerol Synthase","2.4.1.46","29",35,544,402,2.7128535,1.46386191,"targetP, RC2","Heterologous protein expression and mutant characterization","mgd1","MGDG Synthase Type A, major MGDG synthase","Jarvis et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/10869420?log$=activity","Shimojima et al 1997;http://www.ncbi.nlm.nih.gov/pubmed/8990209","Kobayashi et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17940034?log$=activity"
"AT4G31810",766.39652402739,0.380184441012017,0.150736674795151,0.00930417485061362,0.0290141459186593,NA,"Mitochondrial Fatty Acid & Lipoic Acid Synthesis",NA,NA,"Mitochondrial Enoyl-CoA Hydratase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G32840",513.533820838507,0.59378790448501,0.122244361685322,0.000000715356181230636,0.00000642403048296798,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK6",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2009;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT4G33030",4342.75055522046,0.810411251678313,0.142810094830848,0.00000000592747765118176,0.0000000783327049076484,"SQD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","UDP-Sulfoquinovose Synthase","SQS","UDP-Sulfoquinovose Synthase","3.13.1.1","32",38,547,515,6.43046756,3.46003724,"experimental","Heterologous protein expression",NA,NA,"Essigmann et al 1998;http://www.ncbi.nlm.nih.gov/pubmed/9465123?log$=activity","Sanda et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11073956?dopt=Abstract","Yu et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11960029?dopt=Abstract"
"AT4G33790",93.2084333441631,2.91541749939054,0.490955279795733,0.00000000018971977922503,0.00000000331347800460459,"AlcFAR3;CER4","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,551,353,2.10999717,0,NA,"Mutant characterization; heterologous expression in yeast and E. coli","cer4",NA,"Rowland et al 2006;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1630741&tool=pmcentrez","Doan et al 2009;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B7GJ7-4V2PSKP-1&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=f5a9cfcf397230e3b9808eef1802952d",NA
"AT4G33790",93.2084333441631,2.91541749939054,0.490955279795733,0.00000000018971977922503,0.00000000331347800460459,"AlcFAR3 (CER4)","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase (ER)","1.1.1.*","151",181,551,352,2.10999717,0,"targetP, RC4","Heterologous expression and mutant characterization; Sequence similarity to soybean jojoba and pea FAR enzymes","cer4","Can form aldehyde and/or primary alcohols; functions in wax synthesis","Rowland et al 2006;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=16980563","Jenks et al 1995;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12228482","Metz et al 2000;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=10712526"
"AT4G34050",7887.72468537769,1.0400613775158,0.185754690155999,0.00000000597467082962804,0.0000000788374612232796,NA,"Aromatic Suberin Synthesis","Caffeoyl-CoA O-Methyltransferase","CCoAOMT","Caffeoyl-CoA O-Methyltransferase","2.1.1.104","184",233,552,718,NA,NA,NA,"Heterologous expression and mutant characterization",NA,"Role shown in coumarin synthesis",NA,"Kai et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18547395?dopt=Abstract",NA
"AT4G34930",99.5198009809624,0.875400034464154,0.322574489327739,0.00214969394734727,0.00827704720761518,NA,"Phospholipases",NA,NA,"GPI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G35790",39.121451125799,-0.92961638459141,0.426786683433677,0.00762386119820598,0.0245459568342533,"PLDDELTA","Phospholipases",NA,NA,"Other Phospholipase D delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G37050",9.27356603630863,1.57005209333935,1.26838148374424,0.0164284857552472,0.047106223200248,"PLP4","TAG Degradation",NA,NA,"Patatin-like Acyl-Hydrolase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G38570",141.340925648047,-1.13745500754185,0.24447534694285,0.000000706862109139726,0.0000063629693625814,"PIS2","Eukaryotic Phospholipid Synthesis","Phosphatidylinositol Synthase","PIS","Phosphatidylinositol Synthase","2.7.8.11","42",52,565,259,1.20571267,0.79847013,"targetP, RC2","Heterologous Protein Expression",NA,NA,"Xu et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/10809447?dopt=Abstract",NA,NA
"AT4G38690",1630.70253979438,-1.41448140001219,0.172062993494567,0.0000000000000000341695553835565,0.00000000000000155928257509858,NA,"Phospholipases",NA,NA,"GPI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G39480",73.0114161609784,2.3571965902618,0.389048199129531,0.000000000144457526829409,0.00000000257602855679173,"CYP96A9","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,567,719,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT4G39510",604.811316481779,2.12242927171227,0.288606862111288,0.000000000000010641547509766,0.000000000000353173076129039,"CYP96A12","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,570,722,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT4G39670",87.4691049222307,2.35150071699733,0.520963981240018,0.000000666547993803414,0.00000602276177969155,NA,"Sphingolipid Synthesis","Sphingosine Transfer Protein","STP","Sphingosine Transfer Protein",NA,"175",218,571,340,2.00952111,0.53231342,"targetP, RC2","Sequence similarity to ACD11",NA,NA,NA,NA,NA
"AT5G01220",3163.37324821991,0.527096003920028,0.204437258138878,0.00626971952411295,0.0207896527931511,"SQD2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase","SLS","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase",NA,"33",39,573,359,2.21047322,2.12925368,"targetP, RC1","Heterologous protein expression and mutant characterization",NA,NA,"Yu et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11960029?dopt=Abstract",NA,NA
"AT5G04040",3784.26051344417,-0.972793473746022,0.119358206024376,0.000000000000000110627479426188,0.00000000000000479051613956729,"SDP1","TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,577,452,3.71761406,0.93154849,"targetP, RC5","Experimental: strong lipase activity of recombinant protein, strong lipid phenotype of mutant, mutant impaired in postgerminative growth","sugar-dependent1 (sdp1)","Previous enzyme ID : 164 (Patatin-like Acyl-Hydrolase) because of its Patatin domain","Eastmond 2006;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=16473965",NA,NA
"AT5G04930",6566.49948378516,0.81632820274969,0.17358466858735,0.00000111696804741372,0.00000965455610860563,"ALA1","Lipid Trafficking","Aminophospholipid ATPase","ALA1","Aminophospholipid ATPase","3.6.1.3","190",273,581,341,2.00952111,1.59694026,"targetP, RC3","Sequence similarity and heterologous protein expression",NA,NA,"Gomes et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/11148289?ordinalpos=&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.SmartSearch&log$=citationsensor",NA,NA
"AT5G05960",125.090120199286,1.80667780239925,0.412977196694995,0.00000121936044006388,0.0000104673054105418,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 4",NA,"162",193,583,368,2.31094928,0.79847013,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT5G06090",14.3789044247275,2.7978996003606,1.01468460505663,0.000533903258364132,0.00243639707397591,"AtGPAT7","Aliphatic Suberin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,728,810,NA,NA,NA,NA,"gpat7",NA,NA,NA,NA
"AT5G08415",1483.07829928337,-1.01400552619461,0.145434745348547,0.000000000000887813237625628,0.0000000000228193203705803,NA,"Plastidial Fatty Acid Synthesis","Lipoate Synthase","LS","Lipoate Synthase","2.8.1.8","15",21,597,728,NA,NA,NA,"Complementation of E. coli mutant",NA,"I have modified the agi number of this enzyme, all the TAIR references (description, sequences) should be modified accordingly","Yasuno et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/12062419?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT5G08570",4244.9783996237,0.748714106699752,0.14845394575122,0.000000226527047498944,0.00000225284277090797,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT5G10160",1298.69356532696,-0.88737929263907,0.127234963694309,0.00000000000106967520641868,0.0000000000271132235301011,NA,"Plastidial Fatty Acid Synthesis","Hydroxyacyl-ACP Dehydrase","HAD","Hydroxyacyl-ACP Dehydrase","4.2.1.*","5",11,600,445,3.617138,2.12925368,"targetP, RC2","Sequence similarity to A. thaliana Hydroxyacyl-ACP Dehydrase AT2G22230",NA,NA,"Brown et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19101548?dopt=Abstract",NA,NA
"AT5G11670",26944.6185482021,1.19883852733856,0.213243185902996,0.0000000040457156251163,0.0000000549569174192155,NA,"Glycolysis","NADP-Malic Enzyme","ATNADP-ME2",NA,"1.1.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2006;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1203356/?tool=pubmed",NA,NA
"AT5G12420",797.181300268429,1.77216601312014,0.220462546112024,0.000000000000000115611725078408,0.0000000000000049817281863704,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,604,389,2.51190139,2.79464546,"targetP, RC2","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT5G12860",995.26578591429,0.75854432943814,0.229259614848988,0.000393140578745594,0.00186619745508016,NA,"Plastid Transporters","Malate transporter","DiT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G13110",1824.76537415694,0.462518466940958,0.162349183107652,0.00313954602845764,0.0115432882022673,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD2",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G13420",4754.87287194661,1.6829119170955,0.285674174021076,0.000000000475528173913102,0.00000000776833937309254,NA,"OPPP","transaldolase","transaldolase",NA,"2.2.1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G13580",124.516027022235,4.49043445057311,0.508648580495817,0.0000000000000000000629756901039851,0.00000000000000000382290072605831,"AtWBC6","Aliphatic Suberin Synthesis","ABC transporter","ABC","ABC transporter",NA,NA,230,605,732,NA,NA,NA,"Sequence similarity to WBC11",NA,"High transcript co-upregulation with suberin biosynthetic genes",NA,NA,NA
"AT5G13580",124.516027022235,4.49043445057311,0.508648580495817,0.0000000000000000000629756901039851,0.00000000000000000382290072605831,"AtWBC6;AtABCG6","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,605,733,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT5G13640",3156.41712794779,-0.229099083627133,0.095676285652738,0.015248802328483,0.0442595814050548,"AtPDAT","TAG Synthesis","Phospholipid : Diacylglycerol Acyltransferase","PDAT","Phospholipid : Diacylglycerol Acyltransferase","2.3.1.43","81",108,606,417,2.91380561,3.99235066,"targetP, RC2","Overexpression in plants, mutant analysis and sequence similarity to yeast PDAT",NA,NA,"Stahl et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15247387","Davhlqvist et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/10829075","Mhaske et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15907694"
"AT5G13900",11.2275581822045,3.5812076330599,1.30372580284347,0.000628895657672081,0.00281179152269274,"LTPG","Aliphatic Suberin Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,607,151,0.40190422,0,"targetP, RC1","Sequence similarity to LTPG",NA,"Predicted GPI-anchored protein. High transcript co-upregulation with suberin biosynthetic genes","Borner et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12805588",NA,NA
"AT5G13900",11.2275581822045,3.5812076330599,1.30372580284347,0.000628895657672081,0.00281179152269274,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,607,150,0.40190422,0,NA,"Sequence similarity",NA,NA,NA,NA,NA
"AT5G14180",310.808061888673,-1.86454585310841,0.386169240575367,0.00000013486531614814,0.00000139784496646446,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,608,734,NA,NA,NA,"Sequence homology ONLY (to AtLIP1 and human gastric and lysosomal lipases BLAST score>100)",NA,NA,NA,NA,NA
